no fromNode toNode weight
"8311" "MMT00006315" "MMT00061312" 0.0573117812747491
"8312" "MMT00006315" "MMT00061313" 0.0583457000922133
"8313" "MMT00006315" "MMT00061334" 0.0390549075754217
"8314" "MMT00006315" "MMT00061484" 0.0501419410536686
"8315" "MMT00006315" "MMT00061509" 0.068331001298759
"8316" "MMT00006315" "MMT00061586" 0.0581509818868116
"8317" "MMT00006315" "MMT00061739" 0.0334284892926169
"8318" "MMT00006315" "MMT00061767" 0.0447446295459887
"8319" "MMT00006315" "MMT00061815" 0.0765610230753353
"8320" "MMT00006315" "MMT00061857" 0.09121689315238
"8321" "MMT00006315" "MMT00061884" 0.0592107636291424
"8322" "MMT00006315" "MMT00061892" 0.0766894176611947
"8323" "MMT00006315" "MMT00061998" 0.0474554997983624
"8324" "MMT00006315" "MMT00062460" 0.0405318626270928
"8325" "MMT00006315" "MMT00062787" 0.0211351262069733
"8326" "MMT00006315" "MMT00062990" 0.0611295328270019
"8327" "MMT00006315" "MMT00063359" 0.0252650724354526
"8328" "MMT00006315" "MMT00063382" 0.0347700297500463
"8329" "MMT00006315" "MMT00063470" 0.0512257624195068
"8330" "MMT00006315" "MMT00064235" 0.0371812414657842
"8331" "MMT00006315" "MMT00064300" 0.0208655268339886
"8332" "MMT00006315" "MMT00064433" 0.063433247364861
"8333" "MMT00006315" "MMT00064617" 0.0686182359669649
"8334" "MMT00006315" "MMT00064719" 0.0688635973683821
"8335" "MMT00006315" "MMT00064851" 0.0479755465288688
"8336" "MMT00006315" "MMT00064897" 0.0730591139992286
"8337" "MMT00006315" "MMT00065001" 0.058126662625378
"8338" "MMT00006315" "MMT00065115" 0.0498160678256079
"8339" "MMT00006315" "MMT00065116" 0.0784657692421814
"8340" "MMT00006315" "MMT00065159" 0.0698867918177024
"8341" "MMT00006315" "MMT00066001" 0.02149304814475
"8342" "MMT00006315" "MMT00066141" 0.0247081128375845
"8343" "MMT00006315" "MMT00066813" 0.0353063810864149
"8344" "MMT00006315" "MMT00066884" 0.0484650867258864
"8345" "MMT00006315" "MMT00067008" 0.0325738937566666
"8346" "MMT00006315" "MMT00067079" 0.0412047255351052
"8347" "MMT00006315" "MMT00067105" 0.0337077717626758
"8348" "MMT00006315" "MMT00067156" 0.0682866148366694
"8349" "MMT00006315" "MMT00067261" 0.0604923911035658
"8350" "MMT00006315" "MMT00067296" 0.0860482955711503
"8351" "MMT00006315" "MMT00067333" 0.0241916593418587
"8352" "MMT00006315" "MMT00067525" 0.0516728911034501
"8353" "MMT00006315" "MMT00067776" 0.0327393212181114
"8354" "MMT00006315" "MMT00067823" 0.0816456143003001
"8355" "MMT00006315" "MMT00067947" 0.0218875838079397
"8356" "MMT00006315" "MMT00068357" 0.0297572264474172
"8357" "MMT00006315" "MMT00068509" 0.0581227273177915
"8358" "MMT00006315" "MMT00068530" 0.0636875723945297
"8359" "MMT00006315" "MMT00068861" 0.0662616361763714
"8360" "MMT00006315" "MMT00069165" 0.0692403763400523
"8361" "MMT00006315" "MMT00069425" 0.0514130749476772
"8362" "MMT00006315" "MMT00069686" 0.0222805208545458
"8363" "MMT00006315" "MMT00069884" 0.0439913321829953
"8364" "MMT00006315" "MMT00070040" 0.0624356531461553
"8365" "MMT00006315" "MMT00070201" 0.055646157893289
"8366" "MMT00006315" "MMT00070277" 0.0232291030671025
"8367" "MMT00006315" "MMT00070429" 0.0320784887459092
"8368" "MMT00006315" "MMT00070618" 0.0795588222683019
"8369" "MMT00006315" "MMT00070677" 0.0541246082947867
"8370" "MMT00006315" "MMT00070699" 0.0387021543318699
"8371" "MMT00006315" "MMT00070750" 0.0414324772832917
"8372" "MMT00006315" "MMT00071189" 0.0417617341607182
"8373" "MMT00006315" "MMT00071242" 0.0823527003475634
"8374" "MMT00006315" "MMT00071411" 0.0564339355689403
"8375" "MMT00006315" "MMT00071664" 0.062485864069161
"8376" "MMT00006315" "MMT00071772" 0.0444143476181802
"8377" "MMT00006315" "MMT00071845" 0.0298450365447977
"8378" "MMT00006315" "MMT00071856" 0.0240935722080639
"8379" "MMT00006315" "MMT00071857" 0.0432394418324428
"8380" "MMT00006315" "MMT00071976" 0.0566811101585885
"8381" "MMT00006315" "MMT00072042" 0.0918313753830547
"8382" "MMT00006315" "MMT00072057" 0.0611965940700013
"8383" "MMT00006315" "MMT00072152" 0.0298883760043196
"8384" "MMT00006315" "MMT00072237" 0.0644650029983044
"8385" "MMT00006315" "MMT00072411" 0.0374508541136408
"8386" "MMT00006315" "MMT00072657" 0.0558390236095169
"8387" "MMT00006315" "MMT00072999" 0.034358786392454
"8388" "MMT00006315" "MMT00073157" 0.0442056055173926
"8389" "MMT00006315" "MMT00073211" 0.0518765709004797
"8390" "MMT00006315" "MMT00073308" 0.0764727182343358
"8391" "MMT00006315" "MMT00073344" 0.064035235482754
"8392" "MMT00006315" "MMT00073365" 0.0431317623057727
"8393" "MMT00006315" "MMT00073735" 0.0477628108842209
"8394" "MMT00006315" "MMT00073829" 0.0709039750719825
"8395" "MMT00006315" "MMT00074488" 0.0740440342238937
"8396" "MMT00006315" "MMT00074499" 0.0442243596776048
"8397" "MMT00006315" "MMT00074515" 0.026583477635863
"8398" "MMT00006315" "MMT00074523" 0.0584779404285984
"8399" "MMT00006315" "MMT00074527" 0.0224608610208713
"8400" "MMT00006315" "MMT00074541" 0.0554303723423788
"8401" "MMT00006315" "MMT00074580" 0.0597359080753943
"8402" "MMT00006315" "MMT00074990" 0.0666365860306286
"8403" "MMT00006315" "MMT00075171" 0.0693189569517054
"8404" "MMT00006315" "MMT00075200" 0.027638410029703
"8405" "MMT00006315" "MMT00075402" 0.0805829176658982
"8406" "MMT00006315" "MMT00075556" 0.0562737856257418
"8407" "MMT00006315" "MMT00075754" 0.0595940929137232
"8408" "MMT00006315" "MMT00075972" 0.0370403342895924
"8409" "MMT00006315" "MMT00076056" 0.0465853101146202
"8410" "MMT00006315" "MMT00076233" 0.0548343212657319
"8411" "MMT00006315" "MMT00076371" 0.0337121425090654
"8412" "MMT00006315" "MMT00076382" 0.059138868421169
"8413" "MMT00006315" "MMT00076508" 0.0350950886382741
"8414" "MMT00006315" "MMT00076602" 0.0394305431819553
"8415" "MMT00006315" "MMT00076621" 0.0344626406020467
"8416" "MMT00006315" "MMT00076754" 0.0650239078121193
"8417" "MMT00006315" "MMT00076864" 0.0508277945102627
"8418" "MMT00006315" "MMT00077152" 0.0827199649102991
"8419" "MMT00006315" "MMT00077244" 0.0351811932707755
"8420" "MMT00006315" "MMT00077279" 0.0397921259983358
"8421" "MMT00006315" "MMT00077345" 0.0745950008437993
"8422" "MMT00006315" "MMT00077649" 0.0810227765016638
"8423" "MMT00006315" "MMT00077765" 0.0332774596872127
"8424" "MMT00006315" "MMT00078015" 0.0364054279557229
"8425" "MMT00006315" "MMT00078110" 0.0222330383832376
"8426" "MMT00006315" "MMT00078258" 0.0229707139438022
"8427" "MMT00006315" "MMT00078698" 0.0691734564769661
"8428" "MMT00006315" "MMT00078723" 0.0461373368090329
"8429" "MMT00006315" "MMT00078732" 0.0459749027462374
"8430" "MMT00006315" "MMT00078816" 0.0484024523757468
"8431" "MMT00006315" "MMT00078851" 0.0612074865217966
"8432" "MMT00006315" "MMT00078976" 0.0557598221038541
"8433" "MMT00006315" "MMT00079074" 0.0418963882962361
"8434" "MMT00006315" "MMT00079144" 0.0558645565726764
"8435" "MMT00006315" "MMT00079155" 0.0888091532271579
"8436" "MMT00006315" "MMT00079156" 0.0853261917569866
"8437" "MMT00006315" "MMT00079309" 0.0221049944488756
"8438" "MMT00006315" "MMT00079343" 0.0210867359537772
"8439" "MMT00006315" "MMT00079723" 0.023545758575208
"8440" "MMT00006315" "MMT00080541" 0.0205894912762794
"8441" "MMT00006315" "MMT00080548" 0.0639792427579015
"8442" "MMT00006315" "MMT00080695" 0.0413065003975569
"8443" "MMT00006315" "MMT00081019" 0.0453365856967465
"8444" "MMT00006315" "MMT00081127" 0.0284358201354259
"8445" "MMT00006315" "MMT00081331" 0.0765658994545702
"8446" "MMT00006315" "MMT00081375" 0.0650255227586022
"8447" "MMT00006315" "MMT00081436" 0.0491742172493145
"8448" "MMT00006315" "MMT00081439" 0.0350387815463449
"8449" "MMT00006315" "MMT00081543" 0.0336842232711245
"8450" "MMT00006315" "MMT00081689" 0.0556331976544167
"8451" "MMT00006315" "MMT00081975" 0.0345459645042266
"8452" "MMT00006315" "MMT00082041" 0.0279840324465535
"8453" "MMT00006315" "MMT00082551" 0.0513169515629144
"8454" "MMT00006315" "MMT00082556" 0.0200949245880395
"8455" "MMT00006315" "MMT00082712" 0.0729077472217669
"8456" "MMT00006315" "MMT00082759" 0.0369067439875043
"8457" "MMT00006338" "MMT00006398" 0.0219632147391873
"8458" "MMT00006338" "MMT00006545" 0.0222432670379775
"8459" "MMT00006338" "MMT00006684" 0.0670164993637043
"8460" "MMT00006338" "MMT00006713" 0.0605586679489584
"8461" "MMT00006338" "MMT00007205" 0.0355007753127477
"8462" "MMT00006338" "MMT00007603" 0.0453854058458256
"8463" "MMT00006338" "MMT00007847" 0.0221475726257504
"8464" "MMT00006338" "MMT00007859" 0.0375535495818514
"8465" "MMT00006338" "MMT00007963" 0.0386559200074311
"8466" "MMT00006338" "MMT00008094" 0.0345359742668845
"8467" "MMT00006338" "MMT00008463" 0.0288044229841984
"8468" "MMT00006338" "MMT00008968" 0.0304232042461734
"8469" "MMT00006338" "MMT00008988" 0.0408996570916482
"8470" "MMT00006338" "MMT00009272" 0.0454624093456859
"8471" "MMT00006338" "MMT00009301" 0.027041977222652
"8472" "MMT00006338" "MMT00009302" 0.0550850919767127
"8473" "MMT00006338" "MMT00009824" 0.021821236300117
"8474" "MMT00006338" "MMT00009857" 0.0227949309557988
"8475" "MMT00006338" "MMT00009951" 0.0241104638926896
"8476" "MMT00006338" "MMT00010083" 0.0238826589326033
"8477" "MMT00006338" "MMT00010410" 0.0283422847236891
"8478" "MMT00006338" "MMT00010412" 0.0388495604951045
"8479" "MMT00006338" "MMT00010417" 0.0224786930129284
"8480" "MMT00006338" "MMT00010873" 0.0489383659670859
"8481" "MMT00006338" "MMT00011268" 0.0273123784623532
"8482" "MMT00006338" "MMT00011359" 0.0458646203874771
"8483" "MMT00006338" "MMT00011436" 0.0298049920780098
"8484" "MMT00006338" "MMT00011464" 0.0371316468966764
"8485" "MMT00006338" "MMT00011887" 0.0373139443309621
"8486" "MMT00006338" "MMT00011935" 0.0435160745685594
"8487" "MMT00006338" "MMT00012202" 0.0216043625817745
"8488" "MMT00006338" "MMT00012203" 0.0306054853476708
"8489" "MMT00006338" "MMT00012511" 0.0233936289973107
"8490" "MMT00006338" "MMT00012992" 0.0240013610526722
"8491" "MMT00006338" "MMT00013100" 0.0372815704745885
"8492" "MMT00006338" "MMT00013122" 0.0232179096501918
"8493" "MMT00006338" "MMT00013203" 0.0298571606398223
"8494" "MMT00006338" "MMT00013759" 0.0296623952777124
"8495" "MMT00006338" "MMT00014730" 0.0208972285297462
"8496" "MMT00006338" "MMT00015180" 0.022663475900672
"8497" "MMT00006338" "MMT00015199" 0.0269350120182847
"8498" "MMT00006338" "MMT00015380" 0.0734953164190481
"8499" "MMT00006338" "MMT00015388" 0.0221046717485532
"8500" "MMT00006338" "MMT00015524" 0.0631812205674433
"8501" "MMT00006338" "MMT00015525" 0.0463888030452425
"8502" "MMT00006338" "MMT00015534" 0.0456854271282909
"8503" "MMT00006338" "MMT00015563" 0.0272975633620677
"8504" "MMT00006338" "MMT00015593" 0.0413416162492384
"8505" "MMT00006338" "MMT00015626" 0.0257685300669688
"8506" "MMT00006338" "MMT00015966" 0.0409876069592451
"8507" "MMT00006338" "MMT00016621" 0.0282735346494731
"8508" "MMT00006338" "MMT00016671" 0.0258798209871233
"8509" "MMT00006338" "MMT00017203" 0.024724075366999
"8510" "MMT00006338" "MMT00017421" 0.0240306833440508
"8511" "MMT00006338" "MMT00017718" 0.0268129218166807
"8512" "MMT00006338" "MMT00017837" 0.0238018201026618
"8513" "MMT00006338" "MMT00017895" 0.0281035398052285
"8514" "MMT00006338" "MMT00017989" 0.02767071137384
"8515" "MMT00006338" "MMT00018081" 0.0276609109588789
"8516" "MMT00006338" "MMT00018479" 0.0249778934750157
"8517" "MMT00006338" "MMT00018537" 0.0718349637595338
"8518" "MMT00006338" "MMT00018607" 0.0549032963166302
"8519" "MMT00006338" "MMT00018643" 0.0348795180817077
"8520" "MMT00006338" "MMT00018797" 0.0247494815990017
"8521" "MMT00006338" "MMT00018843" 0.043222255154857
"8522" "MMT00006338" "MMT00019063" 0.0211314932342394
"8523" "MMT00006338" "MMT00019167" 0.0336699315401875
"8524" "MMT00006338" "MMT00019254" 0.0333326232158347
"8525" "MMT00006338" "MMT00019405" 0.0202999272276315
"8526" "MMT00006338" "MMT00019744" 0.0359336371270091
"8527" "MMT00006338" "MMT00020088" 0.0246817156565727
"8528" "MMT00006338" "MMT00020107" 0.0337333211752871
"8529" "MMT00006338" "MMT00020598" 0.0550867896245566
"8530" "MMT00006338" "MMT00020602" 0.0269371413409781
"8531" "MMT00006338" "MMT00020770" 0.0201366746538813
"8532" "MMT00006338" "MMT00021004" 0.0211251588733115
"8533" "MMT00006338" "MMT00021364" 0.0655382686246714
"8534" "MMT00006338" "MMT00021734" 0.0337941905548273
"8535" "MMT00006338" "MMT00021805" 0.0353336495054426
"8536" "MMT00006338" "MMT00022230" 0.0239047901723291
"8537" "MMT00006338" "MMT00022295" 0.0415482965916718
"8538" "MMT00006338" "MMT00022605" 0.0285653157680547
"8539" "MMT00006338" "MMT00022657" 0.0266735992328994
"8540" "MMT00006338" "MMT00023318" 0.0262234264814451
"8541" "MMT00006338" "MMT00024150" 0.0246531638951155
"8542" "MMT00006338" "MMT00024300" 0.0269221799758255
"8543" "MMT00006338" "MMT00024307" 0.0474835058366994
"8544" "MMT00006338" "MMT00024492" 0.0257466755108224
"8545" "MMT00006338" "MMT00024723" 0.0367090143391033
"8546" "MMT00006338" "MMT00025021" 0.0603309972781014
"8547" "MMT00006338" "MMT00025658" 0.0309332974532441
"8548" "MMT00006338" "MMT00025886" 0.022773139158428
"8549" "MMT00006338" "MMT00025972" 0.0238861376220555
"8550" "MMT00006338" "MMT00026028" 0.0336182479811578
"8551" "MMT00006338" "MMT00026166" 0.0240430669101298
"8552" "MMT00006338" "MMT00026255" 0.0251924663927367
"8553" "MMT00006338" "MMT00026397" 0.0647929596664984
"8554" "MMT00006338" "MMT00026450" 0.0217261567737761
"8555" "MMT00006338" "MMT00026462" 0.039864642430107
"8556" "MMT00006338" "MMT00026611" 0.0338356679635741
"8557" "MMT00006338" "MMT00026638" 0.0343337492757922
"8558" "MMT00006338" "MMT00026734" 0.0384287119785305
"8559" "MMT00006338" "MMT00026944" 0.0376616277140655
"8560" "MMT00006338" "MMT00027064" 0.0358866003887228
"8561" "MMT00006338" "MMT00027170" 0.0208748077482095
"8562" "MMT00006338" "MMT00027378" 0.0222535415940543
"8563" "MMT00006338" "MMT00027615" 0.0299439090038935
"8564" "MMT00006338" "MMT00027663" 0.0317646384791986
"8565" "MMT00006338" "MMT00027763" 0.0238889482315497
"8566" "MMT00006338" "MMT00027989" 0.0329558390821274
"8567" "MMT00006338" "MMT00028002" 0.0406123457248099
"8568" "MMT00006338" "MMT00028594" 0.0386524320808682
"8569" "MMT00006338" "MMT00028633" 0.0364526785060835
"8570" "MMT00006338" "MMT00028683" 0.043410916205451
"8571" "MMT00006338" "MMT00028861" 0.0319750154664707
"8572" "MMT00006338" "MMT00028979" 0.0223390946113607
"8573" "MMT00006338" "MMT00029369" 0.0233546952737403
"8574" "MMT00006338" "MMT00029780" 0.0230050105772686
"8575" "MMT00006338" "MMT00030080" 0.0664919547424437
"8576" "MMT00006338" "MMT00030234" 0.0407223855301147
"8577" "MMT00006338" "MMT00030255" 0.0218684634901456
"8578" "MMT00006338" "MMT00030413" 0.0539610356086328
"8579" "MMT00006338" "MMT00030746" 0.0325154322462475
"8580" "MMT00006338" "MMT00030931" 0.0353748866092671
"8581" "MMT00006338" "MMT00031229" 0.0315936422888354
"8582" "MMT00006338" "MMT00031263" 0.0290757970976429
"8583" "MMT00006338" "MMT00031617" 0.0262971458573238
"8584" "MMT00006338" "MMT00031650" 0.0249280692045386
"8585" "MMT00006338" "MMT00031873" 0.0336606174225308
"8586" "MMT00006338" "MMT00032021" 0.0316043575482702
"8587" "MMT00006338" "MMT00032069" 0.0396687604891738
"8588" "MMT00006338" "MMT00032175" 0.029116834349128
"8589" "MMT00006338" "MMT00032264" 0.0301157875063777
"8590" "MMT00006338" "MMT00032542" 0.0225538148791097
"8591" "MMT00006338" "MMT00032545" 0.0548145065690627
"8592" "MMT00006338" "MMT00033001" 0.0332775861532992
"8593" "MMT00006338" "MMT00033105" 0.0263572644625752
"8594" "MMT00006338" "MMT00033171" 0.0257667571666616
"8595" "MMT00006338" "MMT00033197" 0.0200616427304597
"8596" "MMT00006338" "MMT00033268" 0.0207646689781912
"8597" "MMT00006338" "MMT00033789" 0.020635103065593
"8598" "MMT00006338" "MMT00034286" 0.0439554664913988
"8599" "MMT00006338" "MMT00034355" 0.0442728393428499
"8600" "MMT00006338" "MMT00034383" 0.0297920939372145
"8601" "MMT00006338" "MMT00034407" 0.031622383600484
"8602" "MMT00006338" "MMT00034467" 0.024738009462024
"8603" "MMT00006338" "MMT00034605" 0.0410764644118226
"8604" "MMT00006338" "MMT00034709" 0.0334209406781821
"8605" "MMT00006338" "MMT00034839" 0.0233756732232555
"8606" "MMT00006338" "MMT00034916" 0.0344568544479632
"8607" "MMT00006338" "MMT00035225" 0.0474639521649284
"8608" "MMT00006338" "MMT00035506" 0.0562736787651371
"8609" "MMT00006338" "MMT00035724" 0.0285069163390889
"8610" "MMT00006338" "MMT00036060" 0.0555457801869873
"8611" "MMT00006338" "MMT00036790" 0.0315672641576856
"8612" "MMT00006338" "MMT00036968" 0.0381872100908242
"8613" "MMT00006338" "MMT00037097" 0.0280319568036397
"8614" "MMT00006338" "MMT00038915" 0.0216023819115126
"8615" "MMT00006338" "MMT00038934" 0.0203858623826693
"8616" "MMT00006338" "MMT00039035" 0.053056320941965
"8617" "MMT00006338" "MMT00039450" 0.0455514178492339
"8618" "MMT00006338" "MMT00039457" 0.0214634663259294
"8619" "MMT00006338" "MMT00039459" 0.0454010650306995
"8620" "MMT00006338" "MMT00040765" 0.0292603428609009
"8621" "MMT00006338" "MMT00040888" 0.0444406807909587
"8622" "MMT00006338" "MMT00040982" 0.0593004565870331
"8623" "MMT00006338" "MMT00041166" 0.027013885903221
"8624" "MMT00006338" "MMT00041229" 0.0298275603558351
"8625" "MMT00006338" "MMT00041314" 0.0267860366758439
"8626" "MMT00006338" "MMT00041355" 0.0352404527263375
"8627" "MMT00006338" "MMT00041665" 0.0401451415285854
"8628" "MMT00006338" "MMT00042835" 0.0785620093710572
"8629" "MMT00006338" "MMT00042966" 0.0251287555215795
"8630" "MMT00006338" "MMT00042972" 0.0295748028478072
"8631" "MMT00006338" "MMT00043004" 0.0303374955338155
"8632" "MMT00006338" "MMT00043411" 0.0383531741625569
"8633" "MMT00006338" "MMT00043537" 0.0293033200727664
"8634" "MMT00006338" "MMT00043964" 0.029432241732273
"8635" "MMT00006338" "MMT00044677" 0.0477871306062988
"8636" "MMT00006338" "MMT00044983" 0.0262223293484973
"8637" "MMT00006338" "MMT00045344" 0.0204601030654434
"8638" "MMT00006338" "MMT00045775" 0.0325634295204191
"8639" "MMT00006338" "MMT00046778" 0.0222982334450068
"8640" "MMT00006338" "MMT00046909" 0.0379437070887092
"8641" "MMT00006338" "MMT00047347" 0.0311833194780424
"8642" "MMT00006338" "MMT00047964" 0.0266346485594995
"8643" "MMT00006338" "MMT00048155" 0.0578783540534718
"8644" "MMT00006338" "MMT00048209" 0.0381981038006832
"8645" "MMT00006338" "MMT00049092" 0.0538397176684918
"8646" "MMT00006338" "MMT00049383" 0.0260426906674152
"8647" "MMT00006338" "MMT00049429" 0.0307902877926481
"8648" "MMT00006338" "MMT00049553" 0.0331078290087995
"8649" "MMT00006338" "MMT00049556" 0.040147907776504
"8650" "MMT00006338" "MMT00049743" 0.0233755628681965
"8651" "MMT00006338" "MMT00049893" 0.0405684295926292
"8652" "MMT00006338" "MMT00050107" 0.0238787601385282
"8653" "MMT00006338" "MMT00050363" 0.0503053627228255
"8654" "MMT00006338" "MMT00050552" 0.0332756963759794
"8655" "MMT00006338" "MMT00050576" 0.0203008119323575
"8656" "MMT00006338" "MMT00050815" 0.0329166493669735
"8657" "MMT00006338" "MMT00051144" 0.0246353498228646
"8658" "MMT00006338" "MMT00051177" 0.0203551915176555
"8659" "MMT00006338" "MMT00051244" 0.0423763482579032
"8660" "MMT00006338" "MMT00051292" 0.028902114346161
"8661" "MMT00006338" "MMT00051303" 0.0237237830881819
"8662" "MMT00006338" "MMT00051523" 0.0423032509744436
"8663" "MMT00006338" "MMT00051955" 0.0683095321072207
"8664" "MMT00006338" "MMT00052629" 0.0267724610702132
"8665" "MMT00006338" "MMT00052695" 0.0565909766185714
"8666" "MMT00006338" "MMT00052927" 0.0414085632614147
"8667" "MMT00006338" "MMT00053210" 0.0285969616243842
"8668" "MMT00006338" "MMT00053218" 0.0434527725460243
"8669" "MMT00006338" "MMT00053383" 0.0642843727208449
"8670" "MMT00006338" "MMT00053489" 0.0246480259825935
"8671" "MMT00006338" "MMT00053917" 0.0232301039592242
"8672" "MMT00006338" "MMT00054136" 0.0570518221234267
"8673" "MMT00006338" "MMT00054261" 0.0353203815059256
"8674" "MMT00006338" "MMT00054513" 0.0206976225368988
"8675" "MMT00006338" "MMT00055005" 0.0315896093136304
"8676" "MMT00006338" "MMT00055132" 0.0227992489143255
"8677" "MMT00006338" "MMT00055391" 0.0204320423519716
"8678" "MMT00006338" "MMT00055441" 0.0356834958088658
"8679" "MMT00006338" "MMT00055454" 0.0224525697668673
"8680" "MMT00006338" "MMT00055541" 0.0301578458752863
"8681" "MMT00006338" "MMT00055631" 0.0227078301703988
"8682" "MMT00006338" "MMT00055810" 0.0313316646328098
"8683" "MMT00006338" "MMT00056001" 0.0374093280230657
"8684" "MMT00006338" "MMT00056362" 0.0483882743912728
"8685" "MMT00006338" "MMT00056584" 0.0441994218723226
"8686" "MMT00006338" "MMT00056614" 0.0544694398999888
"8687" "MMT00006338" "MMT00056798" 0.0497622879035936
"8688" "MMT00006338" "MMT00056866" 0.0899600503965085
"8689" "MMT00006338" "MMT00058036" 0.0290419115165207
"8690" "MMT00006338" "MMT00058222" 0.0209354905904898
"8691" "MMT00006338" "MMT00058315" 0.0339658902035399
"8692" "MMT00006338" "MMT00058618" 0.0205564147103896
"8693" "MMT00006338" "MMT00058789" 0.0538969942897279
"8694" "MMT00006338" "MMT00059054" 0.0454082994427812
"8695" "MMT00006338" "MMT00059202" 0.0356710277554973
"8696" "MMT00006338" "MMT00059404" 0.0307961321758157
"8697" "MMT00006338" "MMT00059782" 0.0413365924992654
"8698" "MMT00006338" "MMT00060309" 0.0218894415302592
"8699" "MMT00006338" "MMT00060868" 0.0469864221315751
"8700" "MMT00006338" "MMT00061203" 0.0531224220060327
"8701" "MMT00006338" "MMT00061256" 0.0266016903849793
"8702" "MMT00006338" "MMT00061273" 0.0536636048469171
"8703" "MMT00006338" "MMT00061312" 0.0236812735716947
"8704" "MMT00006338" "MMT00061313" 0.0395939293801923
"8705" "MMT00006338" "MMT00061334" 0.029921847718343
"8706" "MMT00006338" "MMT00061509" 0.0236570495360169
"8707" "MMT00006338" "MMT00061815" 0.0406482918755752
"8708" "MMT00006338" "MMT00061857" 0.0315024706199975
"8709" "MMT00006338" "MMT00061884" 0.0516858614935838
"8710" "MMT00006338" "MMT00061998" 0.021440388343977
"8711" "MMT00006338" "MMT00062990" 0.0205871400874561
"8712" "MMT00006338" "MMT00063359" 0.0307019966766309
"8713" "MMT00006338" "MMT00063382" 0.0522514600911349
"8714" "MMT00006338" "MMT00063470" 0.0464691366618349
"8715" "MMT00006338" "MMT00064300" 0.0241810090502743
"8716" "MMT00006338" "MMT00064433" 0.026556178190894
"8717" "MMT00006338" "MMT00064617" 0.0388766523900804
"8718" "MMT00006338" "MMT00064897" 0.028067409524708
"8719" "MMT00006338" "MMT00065001" 0.0207554008469725
"8720" "MMT00006338" "MMT00065115" 0.0259075378103754
"8721" "MMT00006338" "MMT00065116" 0.0234223805522834
"8722" "MMT00006338" "MMT00065159" 0.0533588835960382
"8723" "MMT00006338" "MMT00065854" 0.0271442074787555
"8724" "MMT00006338" "MMT00066001" 0.0278789942123126
"8725" "MMT00006338" "MMT00066141" 0.0282429850938716
"8726" "MMT00006338" "MMT00066813" 0.0338912876146135
"8727" "MMT00006338" "MMT00067105" 0.0200966174904526
"8728" "MMT00006338" "MMT00067261" 0.0269447554014501
"8729" "MMT00006338" "MMT00067296" 0.028539363227254
"8730" "MMT00006338" "MMT00067333" 0.0396456723813804
"8731" "MMT00006338" "MMT00067776" 0.0579720721553793
"8732" "MMT00006338" "MMT00067823" 0.0927722450371378
"8733" "MMT00006338" "MMT00067947" 0.0658224019139298
"8734" "MMT00006338" "MMT00068013" 0.0209062983832218
"8735" "MMT00006338" "MMT00068808" 0.0311955323968322
"8736" "MMT00006338" "MMT00068861" 0.0457391803758886
"8737" "MMT00006338" "MMT00069111" 0.0209869554056998
"8738" "MMT00006338" "MMT00069165" 0.0274356734637404
"8739" "MMT00006338" "MMT00069425" 0.0301023935276019
"8740" "MMT00006338" "MMT00069686" 0.0281121351928715
"8741" "MMT00006338" "MMT00070040" 0.0331304238710445
"8742" "MMT00006338" "MMT00070618" 0.0295321982239575
"8743" "MMT00006338" "MMT00070699" 0.0491613710038889
"8744" "MMT00006338" "MMT00071189" 0.0259245430466806
"8745" "MMT00006338" "MMT00071242" 0.046963221637392
"8746" "MMT00006338" "MMT00071357" 0.0211411457761532
"8747" "MMT00006338" "MMT00071378" 0.035048249973036
"8748" "MMT00006338" "MMT00071664" 0.0210359770537268
"8749" "MMT00006338" "MMT00071857" 0.0626910822167481
"8750" "MMT00006338" "MMT00072000" 0.0230400397488904
"8751" "MMT00006338" "MMT00072042" 0.0291268092587048
"8752" "MMT00006338" "MMT00072057" 0.0511169269150506
"8753" "MMT00006338" "MMT00072152" 0.0286173759600395
"8754" "MMT00006338" "MMT00072237" 0.022451512835195
"8755" "MMT00006338" "MMT00072411" 0.0315446245550137
"8756" "MMT00006338" "MMT00072904" 0.0353645757679828
"8757" "MMT00006338" "MMT00072999" 0.0436038542768339
"8758" "MMT00006338" "MMT00073308" 0.0460015469017723
"8759" "MMT00006338" "MMT00074488" 0.030993998299677
"8760" "MMT00006338" "MMT00074515" 0.0563817632757817
"8761" "MMT00006338" "MMT00074523" 0.0296832530464482
"8762" "MMT00006338" "MMT00074541" 0.0697119303372084
"8763" "MMT00006338" "MMT00074580" 0.0265959272657263
"8764" "MMT00006338" "MMT00074990" 0.0284670468156819
"8765" "MMT00006338" "MMT00075171" 0.0293643131380508
"8766" "MMT00006338" "MMT00075200" 0.0323885311791193
"8767" "MMT00006338" "MMT00075402" 0.0351613672020884
"8768" "MMT00006338" "MMT00076056" 0.0378921990037826
"8769" "MMT00006338" "MMT00076382" 0.0383715878632467
"8770" "MMT00006338" "MMT00076508" 0.0740842387426391
"8771" "MMT00006338" "MMT00076602" 0.0246150875954982
"8772" "MMT00006338" "MMT00076754" 0.050422368837412
"8773" "MMT00006338" "MMT00077152" 0.0202999583536058
"8774" "MMT00006338" "MMT00077279" 0.0305935330343742
"8775" "MMT00006338" "MMT00077345" 0.0422179280274581
"8776" "MMT00006338" "MMT00077649" 0.0422766019323698
"8777" "MMT00006338" "MMT00077765" 0.0413180965744929
